company/brand,stage,amount,location,what_it_does,funded_year,investors,founded,sector,headquarter,founders,investor,column10
Plum,,4100000.0,,High quality health insurance and health benefits,,,2019.0,Healthcare & Life Sciences,Bangalore,"Abhishek Poddar, Saurabh Arora","Surge, Tanglin Venture Partners",
STAGE,,1000000.0,,STAGE is an Indian language content platform for artist-led entertainment.,,,2019.0,Media & Entertainment,Indore,"Shashank Vaishnav, Vinay Singhal, Parveen Singhal",Venture Catalysts,
Nykaa,,2515000.0,,Nykaa is an online marketplace for different beauty and wellness products.,,,2012.0,Consumer Goods,Mumbai,Falguni Nayar,"Alia Bhatt, Katrina Kaif",
Kaagaz Scanner,,575000.0,,Kaagaz Scanner is the Indian replacement to banned Cam Scanner App.,,,2020.0,IT & Technology,,"Snehanshu Gandhi, Gaurav Shrishrimal",Pravega Ventures,
NIRA,,1000000.0,,"NIRA promotes financial inclusion by creating simple, transparent products that empower individuals to live a life of choice and freedom.",,,2017.0,Financial Services,Bangalore,"Rohit Sen, Nupur Gupta","Techstars Bangalore Accelerator, Techstars",
Prolixr,Seed funding,270000.0,,A premium skincare brand committed towards building innovative skin care wellness.,,,2018.0,Consumer Goods,Gurugram,"Aditya Sharma, Jayesh Hans","Alfa Ventures, Divij Bajaj",
Byju's,,200000000.0,,BYJU'S is an educational technology company that develops personalized learning programs for K-12 students.,,,2011.0,Education,Bangalore,"Byju Raveendran, Divya Gokulnath","Owl Ventures, Tiger Global Management",
DaMENSCH,,6000000.0,,DaMENSCH is a designer and seller of men's apparel.,,,2018.0,Retail,Bangalore,"Anurag Saboo, Gaurav Pushkar","Whiteboard Capital, Matrix Partners India",
Country Delight,Series C,25000000.0,,Country Delight produces and distributes milk intended to provide good quality and unadulterated milk at doorstep.,,,2015.0,Consumer Goods,Haryana,"Chakradhar Gade, Nitin Kaushal","Orios Venture Partners, Matrix Partners India",
SignalX,Seed funding,800000.0,,SignalX offers an artificial intelligence-powered SaaS platform,,,2018.0,IT & Technology,Hyderabad,"Govind Balachandran, Zakir Wahab, Piyush Arora","9Unicorns, 3Lines VC, Hyderabad Angels",
Lancify,,300000.0,,Lancify is building the world's strongest young workforce,,,2018.0,Education,Bangalore,"Gowtham Sundaresan, Azan Barodawala","Techstars, Techstars Bangalore Accelerator",
Krimanshi,Seed funding,600000.0,,Krimanshi aims to increase rural income by improving the productivity of Indian cattle with better quality feed.,,,2015.0,Healthcare & Life Sciences,Jodhpur,Nikhil Bohra,"Rajasthan Venture Capital Fund, AIM Smart City",
Instoried,Series A,1000000.0,,Instoried is an augmented writing platform which improves customer interest and engagement.,,,2018.0,IT & Technology,Bangalore,"Sharmin Ali, Sutanshu Raj","Venture Catalysts, SOSV",
PlayerzPot,Series A,3000000.0,,"Favorite fantasy cricket, football & kabaddi leagues online to win daily cash and prizes",,,2015.0,Media & Entertainment,Mumbai,"Yogesh, Mitesh Gangar",,
Instamojo,,2515000.0,,"Instamojo is an on-demand payments platform that enables entrepreneurs to build, manage, and grow their business online.",,,2012.0,Financial Services,Bangalore,"Aditya Sengupta, Akash Gehani, Harshad Sharma, Sampad Swain","BASE, Gunosy Capital",
Turtlemint,,30000000.0,,Turtlemint has built Indian personalized insurance platform,,,2015.0,Healthcare & Life Sciences,Mumbai,"Anand Prabhudesai, Dhirendra Mahyavanshi, Kunal Shah","Nexus Venture Partners, Dream Incubator",
Arata,Series A,1000000.0,,Arata is an e-commerce site for beauty products and cosmetics.,,,2017.0,Retail,New Delhi,"Dhruv Madhok, Dhruv Bhasin",DSG Consumer Partners,
MPL,,5000000.0,,Mobile Premier League is a skill-based eSports platform used to offer cash prizes while playing games.,,,2018.0,Media & Entertainment,Bangalore,"Sai Srinivas Kiran G, Shubham Malhotra","Pegasus Tech Ventures, Base Partners",
True Balance,,28000000.0,,True Balance is a digital wallet that enables users to access utility bill payment and other financial products.,,,2014.0,Financial Services,Gurugram,"Cheolwon Lee, Jay Yi, Martin Lee","IBK Capital, SB Partners",
Thrive,Series A,2515000.0,,"Thrive is all-in-one restaurant ordering suite for table ordering, pickup, and delivery with marketing in-built.",,,2020.0,Consumer Goods,Mumbai,"Dhruv Dewan, Krishi Fagwani","Whiteboard Capital, Ahimsa Capital",
Kitchens Centre,Series A,2515000.0,,Kitchens Centre offers turnkey solutions to cloud kitchens.,,,2019.0,Real Estate,New Delhi,Lakshay Jain,"Jonathan Swanson, Ankush Gera",
Prescribe,,100000.0,,Provide online services to patients by leveraging WhatsApp.,,,2019.0,Healthcare & Life Sciences,Chennai,Nived Narayanan,Titan Capital,
Nepra,Series C,18000000.0,,NEPRA Resource Management provides waste management solutions in India.,,,2006.0,IT & Technology,Ahmedabad,Sandeep Patel,"Asha Impact, Aavishkaar Venture Capital",
inFeedo,,3200000.0,,"inFeedo is a predictive people analytics company helping 300,000+ employees in 100+ companies make their voice feel heard and valued.",,,2013.0,IT & Technology,Gurugram,Tanmaya Jain,"Peyush Bansal, Ritesh Malik",
Shilpa Sciences,Series A,2515000.0,,Shilps Sciences is a healthtech platform that claims to have solved gene editing by accelerating single gene cell applications.,,,2014.0,Healthcare & Life Sciences,Bangalore,Ashwin Lal,AngelList India,
Arzooo,,2515000.0,,"B2B retail tech platform transforming 300,000+ SMEs in electronics space with its flagship ""Go Store"" product",,,2016.0,IT & Technology,Bangalore,"Khushnud Khan, Rishi Raj Rathore","3Lines, Jabbar Internet Group",
MindTickle,Debt,100000000.0,,MindTickle offers the industry's most comprehensive sales readiness solution for closing knowledge and skill gaps in customer-facing teams.,,,2011.0,IT & Technology,Pune,"Deepak Diwakar, Krishna Depura, Mohit Garg, Nishant Mungali","Canaan Partners, NewView Capital",
Slice,Debt,5000000.0,,Slice is a card for first-time credit card users. They are inventing the future of finance for young Indians,,,2016.0,Financial Services,Bangalore,"Deepak Malhotra, Rajan Bajaj","Better Capital, Gunosy",
Rapawalk,Seed funding,300000.0,,Rapawalk is an online brand that offers a personalized service of creating your own shoes.,,,2017.0,Retail,Bangalore,"Kashif Mohammad, Aravind Maddireddy","Sanjay Ramakrishnan, Ravi Garikipati",
Oga Fit's,Series A,2515000.0,,The new-age home workout app that gives you an unmatched boutique digital fitness studio experience.,,,2017.0,Healthcare & Life Sciences,Bangalore,Ashish Rawat,9Unicorns,
LAVAL,Series A,2515000.0,,"Laval Cosmetics, affordable makeup for all ages",,,2016.0,Consumer Goods,Bangalore,"Shrishti, Prithika",Jazal Group,
Stride Ventures,,80000000.0,,Stride Ventures is a venture capital firm in India which aims to invest in innovative startups across the country.,,,2019.0,Financial Services,New Delhi,Ishpreet Gandhi,Small Industries Development Bank of India,
BlackSoil,,10000000.0,,Blacksoil Advisory is an independent boutique advisory firm.,,,2016.0,Financial Services,Mumbai,Ankur Bansal,,
Biocon,,15000000.0,,"Biocon is a healthcare and technology, company focused on biotechnology.",,,1978.0,Healthcare & Life Sciences,Bangalore,Kiran Mazumdar-Shaw,Goldman Sachs,
Clientjoy,Series A,800000.0,,Client Management Software For Modern Agencies.,,,2013.0,IT & Technology,Gujarat,"Abhishek Doshi, Anupama Panchal, Shashwat Bhatt, Yash Shah","LetsVenture, Jyotsna Bapat",
Xpressbees,,100000000.0,,Xpressbees is an e-commerce logistics company that provides reliable logistics solutions to its partners.,,,2015.0,Retail,Pune,"Amitava Saha, Supam Maheshwari","Alibaba Group, InnoVen Capital",
GalaxyCard,Seed funding,270000.0,,Mobile based Instant credit card. | Easiest way to get a credit card. Get one in 3 minutes,,,2017.0,Financial Services,Gurugram,"Amit Kumar, Gunjeet Singh",India Accelerator,
Wellness Forever,,100000000.0,,Wellness Forever is the one-stop destination for wellness,,,2008.0,Healthcare & Life Sciences,Mumbai,"Ashraf Biran, Gulshan Bakhtiani, Mohan Chavan","Poonawalla, Allana Group",
MoooFarm,Pre-Seed funding,500000.0,,MoooFarm is an information technology company that bridges the technology gap to help marginalized dairy farmers.,,,2019.0,Agriculture,Gurugram,"Param Singh, Aashna Singh, Abhijeet Mittal, Jitesh Arora","Navus Ventures, Rockstart",
BitClass,Seed funding,2000000.0,,BitClass is a PaaS solution which helps teachers set up their independent live classes,,,2020.0,IT & Technology,Bangalore,"Gunjan Kejriwal, Utsav Tiwary","AET Japan, Figure Eight Investments, Waterbridge Ventures",
Gonuts,Seed funding,400000.0,,Personalised Video shoutouts from favourite celebrity.,,,2020.0,Media & Entertainment,Mumbai,"Vinamra Pandiya, Mayank Gupta, Joji George","Sweta Rau, Archana Priyadarshini",
Uolo,Seed funding,2000000.0,,Uolo Technology is founded by paranoid parents who want to make a difference to preschool experience.,,,2013.0,Education,Bangalore,"Pallav Pandey, Ankur Pandey, Siddharth Singh","Rajul Garg, Purvi Capital",
Kirana King,Series A,900000.0,,"A revolutionary idea of standardization, digitization & centralization to traditional Grocery system.",,,2014.0,Retail,"Jaipur, Rajastan",Anup Kumar,Rajasthan Venture Capital Fund,
Jade Forest,Seed funding,250000.0,,"NATURALLY THE BEST From zero artificial ingredients in our drinks to the way they make you feel, we bring you a bespoke range of natural mixers.",,,,Consumer Goods,Delhi,"Punweet Singh, Shuchir Suri",,
iKure,,2515000.0,,iKure is a social enterprise that delivers primary healthcare and wellness & prevention services to communities in India,,,2010.0,Healthcare & Life Sciences,Kolkata,Sujay Santra,"Ratan Tata, Inflection Point Ventures, Ankur Mittal",
FrontRow,Seed funding,3200000.0,,"Comprehensive courses, taught by idols.",,,,Education,Bangalore,"Mikhil Raj, Shubhadit Sharma, Ishaan Preet Singh","Lightspeed, Elevation, Deepika Padukone",
Reliance Retail,,10000000.0,,Reliance Retail Ventures Limited is a subsidiary company of Reliance Industries Limited.,,,2006.0,Retail,Mumbai,Mukesh Ambani,"Abu Dhabi Investment Authority, GIC",
TUBBR,,2515000.0,,World's First Personal Social Network,,,2019.0,Media & Entertainment,"Frisco, Texas, United States","Saurabh Uttam, Ravi Singhal",Global Ascent Partners,
Ather Energy,Series D,35000000.0,,Ather Energy is a manufacturer of electric scooters.,,,2013.0,Transportation & Logistics,Bangalore,"Arun Vinayak, Swapnil Jain, Tarun Mehta",HeroMotoCorp Ltd and Sachin Bansal,
Routematic,,2000000.0,,Vision is to enable a safer and more comfortable commute to work for employees of India Inc.,,,2007.0,IT & Technology,Bangalore,"Sriram Kannan, Surajit Das","VAMM Ventures, Naresh Malhotra",
LivFin,,4700000.0,,LivFin is a non-banking financial company registered with the Reserve Bank of India (RBI),,,2017.0,Financial Services,New Delhi,Rakesh Malhotra,"DEG, KFW DEG",
Universal Sportsbiz Pvt Ltd,,2515000.0,,A fashion startup based in Bengaluru.,,,2012.0,Consumer Goods,Bangalore,Anjana Reddy,"Accel, Alteria Capital",
Lattu Kids,,2515000.0,,Lattu kids is an edutainment platform for preschool kids.,,,2017.0,Education,Mumbai,Vivek Bhutyani,Mumbai Angels Network,
Eggoz,Series A,1500000.0,,"Eggoz is a brand of fresh and chemical-free eggs, produced in tech-enabled & nutrition-engineered deep integration partnership with farmers.",,,2016.0,Consumer Goods,Indore,"Abhishek Negi, Aditya Singh, Pankaj Pandey, Uttam Kumar","AVANA Capital, Rebright Partners",
Steradian Semiconductors,,2515000.0,,Semiconductor company focused on CMOS millimeter wave products for Radar.,,,2016.0,IT & Technology,Bangalore,"Gireesh Rajendran, Ashish Lachhwani, Apu Sivadas, Rakesh Kumar and Alok Joshi",Endiya Partners.,
CHARGE+ZONE,Series A,3000000.0,,"Charge+Zone provides services in renewable energy solutions, product development, and software engineering company.",,,2018.0,Transportation & Logistics,Gujarat,"Kartikey Hariyani, Pavan Bakeri",Mumbai Angels,
Stones2milestones,Bridge,2000000.0,,Stones2milestones is India (Delhi) Based EdTech Company,,,2008.0,Education,Gurugram,"Kavish Gadia, Nikhil Saraf","Menterra Venture Advisors, Emandi Sankara Rao",
Udacity,Debt,75000000.0,,"Udacity develops an online learning platform offering programs in artificial intelligence, machine learning, and robotics sector.",,,2011.0,Education,California,"David Stavens, Mike Sokolsky, Sebastian Thrun","Hercules Capital, Inc.Bertelsmann",
AjnaLens,Bridge,1000000.0,,"AjnaLens develops AR/VR wearables primarily for the Defence, Education and enterprise customers.",,,2014.0,IT & Technology,Thane,"Abhijit Patil, Abhishek Tomar, Pankaj Raut","Mohsin Hani Al Bahrani, MoD",
Gully Network,Series A,1200000.0,,Gully Network is a tech-enabled network of mid-sized grocery stores.,,,2019.0,Retail,Bangalore,"Ajay Nain, Prateek Chaturvedi","CP Ventures, Orios Venture Partners",
TurboHire,Seed funding,1000000.0,,Talent Intelligence Platform for enterprises that helps recruiters discover the right candidates for a job using a Human-like AI,,,2018.0,Business Services,Hyderabad,"Abhishek Kabra, Aman Gour","Kia Ora Ventures, Pentathlon Ventures",
Traya,Seed funding,270000.0,,work with our customers closely to get their hair health sorted for long-term effective results,,,,Healthcare & Life Sciences,Mumbai,"Altaf Saiyed, Saloni Anand","Kae Capital, Whiteboard Capital",
Charcoal Eats,,2000000.0,,"In the last five years, have served over 1.5 million orders and enjoy high customer satisfaction.",,,2015.0,Consumer Goods,Mumbai,"Anurag Mehrotra, Krishnakant Thakur, Mohammed Bhol, Gautam Singh",Lokmat Investments,
Mitron TV,,2515000.0,,Mitron is a free short videoplatform for next generation,,,2020.0,Media & Entertainment,Bangalore,"Shivank Agarwal, Anish Khandelwal",9Unicorns,
Svami,,800000.0,,Svami is the result of three seasoned drinkers extending their love for libations to the larger world of drinks.,,,2016.0,Consumer Goods,Mumbai,Sahil Jatana,"Niren Shah, Rukam Capital Trust",
Dhurnia,,100000.0,,Developer of an online learning platform intended for various competitive exam preparations.,,,2018.0,Education,"Dhingsara, Haryana","Ajay Kumar, Murari Singh","Chandigarh Angels Network, Modulor Capital",
Expertrons,,2515000.0,,Expertrons is an AI video bot platform created to help students and professionals prepare for interviews.,,,2019.0,Education,Mumbai,Jatin Solanki,"Rohit Chanana, Sukanta Ganguly",
Leena AI,,8000000.0,,Leena AI offers a human resource management platform that transforms employee experience with conversational AI.,,,2015.0,IT & Technology,"New York, United States","Adit Jain, Anand Prajapati, Mayank Goyal","Alan Patricof, Jim Moffatt",
Bizlog,,1000000.0,,Bizlog Value Chain enables re-commerce and circular economy through unique REVERSE LOGISTICS engine.,,,2016.0,Transportation & Logistics,Bangalore,"HS Srinivasan, Krishnan Rajan, E.V. Shunmugam",IAN Fund,
Tamasha.live,,300000.0,,"Tamasha offers a platform for influencers to host live, video based, real money contests and games.",,,2020.0,Media & Entertainment,Mumbai,"Saurabh Gupta, Siddharth Swarnkar","9Unicorns, Titan Capital, FirstCheque",
Fedo,,1000000.0,,Artificial Intelligence based Credit Score for Health,,,2017.0,IT & Technology,Bangalore,"Arun Mallavarapu, Prasanth Madavana",AIM Smart City,
FabHotels,,1000000.0,,Fabhotels is the online aggregator for hotel rooms. It aims to provide standardized services at economical budgets.,,,2015.0,Travel & Tourism,Gurugram,"Adarsh Manpuria, Vaibhav Aggarwal","RB Investments Pte. Ltd, Goldman Sachs",
Freshokartz,Series A,1000000.0,,"Freshokartz provides soil data based crop and fertilisers recommendation to farmers and delivery seeds, pesticides",,,2016.0,Agriculture,"Jaipur, Rajastan","Chandrakanta, Rajendra Lora","Rajasthan Venture Capital Fund, Innovana Thinklabs",
FlexiLoans,Debt,6000000.0,,"an online lending platform started with an endeavour to solve the problem that SMEs face in accessing Quick, Flexible and Adequate funds for growing their Businesses.",,,2016.0,Financial Services,Mumbai,"Abhishek Kothari, Deepak Jain, Manish Lunia, Ritesh Jain",>Vikram Sud,
